"date","time","size","version","os","country","ip_id"
"2023-07-23","02:50:55",82189871,"4.3.1","win",NA,2
"2023-07-23","02:51:06",34939967,"4.3.1","src",NA,2
"2023-07-23","02:51:56",82195581,"4.3.1","win","CO",2175
"2023-07-23","02:51:59",82188796,"4.3.1","win","US",2176
"2023-07-23","02:51:48",82195318,"4.3.1","win",NA,2
"2023-07-23","02:52:14",97054287,"4.3.1","osx","AU",2177
"2023-07-23","02:50:18",82188264,"4.3.1","win","US",2178
"2023-07-23","02:52:51",82194169,"4.3.1","win","NZ",2179
"2023-07-23","02:52:51",82191809,"4.3.1","win","VN",2180
"2023-07-23","02:53:07",82195394,"4.3.1","win","JP",2181
"2023-07-23","02:53:12",82194160,"4.3.1","win",NA,2
"2023-07-23","02:53:29",84380356,"devel","win","US",2182
"2023-07-23","02:53:27",97053894,"4.3.1","osx","CN",2183
"2023-07-23","02:53:52",94634218,"4.3.1","osx",NA,2
"2023-07-23","17:34:14",94632479,"4.3.1","osx","DE",2184
"2023-07-23","17:34:26",82189201,"4.3.1","win","DZ",374
"2023-07-23","17:34:38",4199373,"4.2.3","src","US",125
"2023-07-23","17:34:31",94631934,"4.3.1","osx","TR",2185
"2023-07-23","17:34:50",82189456,"4.3.1","win","US",2186
"2023-07-23","17:35:03",2147581,"4.2.3","src","US",2187
"2023-07-23","17:35:09",82189831,"4.3.1","win",NA,2
"2023-07-23","17:35:16",82097721,"4.3.1","win","US",1295
"2023-07-23","17:35:26",163564,"4.1.2","osx","US",308
"2023-07-23","17:35:30",82189423,"4.3.1","win","ID",2188
"2023-07-23","17:35:37",82189424,"4.3.1","win","BR",2189
"2023-07-23","17:35:53",82189651,"4.3.1","win","ES",2190
"2023-07-23","17:36:00",82188375,"4.3.1","win","IT",2191
"2023-07-23","17:36:08",82189469,"4.3.1","win","US",2192
"2023-07-23","17:36:10",4199545,"4.2.2","src","US",108
"2023-07-23","17:36:24",4882591,"4.3.1","win","DE",1888
"2023-07-23","17:36:33",82189644,"4.3.1","win","US",2193
"2023-07-23","17:36:51",82188274,"4.3.1","win","US",2192
"2023-07-23","17:34:50",9553652,"4.3.1","win","US",2194
"2023-07-23","17:37:33",82187970,"4.3.1","win",NA,2
"2023-07-23","17:38:08",82189909,"4.3.1","win",NA,2
"2023-07-23","17:38:50",82188192,"4.3.1","win",NA,2
"2023-07-23","13:29:32",79837053,"4.2.3","win","US",1725
"2023-07-23","13:29:42",82191307,"4.3.1","win","DE",2195
"2023-07-23","13:29:36",82097721,"4.3.1","win","CN",1240
"2023-07-23","13:29:38",90635517,"4.1.3","win","HK",2196
"2023-07-23","13:29:33",4199308,"4.2.3","src","US",544
"2023-07-23","13:29:48",1597277,"4.3.1","win","DZ",2197
"2023-07-23","13:30:07",9945857,"4.1.3","win","IT",2198
"2023-07-23","13:30:16",82189679,"4.3.1","win","PK",2199
"2023-07-23","13:30:15",82190893,"4.3.1","win",NA,2
"2023-07-23","13:30:25",94633207,"4.3.1","osx",NA,2
"2023-07-23","13:30:39",90635493,"4.1.3","win","US",2200
"2023-07-23","13:30:47",82193387,"4.3.1","win","JP",2201
"2023-07-23","13:31:08",82189409,"4.3.1","win","IN",2202
"2023-07-23","13:31:39",82190269,"4.3.1","win","CN",2203
"2023-07-23","13:31:42",82188344,"4.3.1","win","CN",2203
"2023-07-23","13:31:47",33188,"4.3.1","osx","VN",2204
"2023-07-23","13:31:47",390,"4.3.1","osx","VN",2204
"2023-07-23","13:31:52",94634797,"4.3.1","osx","VN",2204
"2023-07-23","13:32:01",97052866,"4.3.1","osx","US",906
"2023-07-23","13:32:15",94633968,"4.3.1","osx","CO",2205
"2023-07-23","13:32:29",17008351,"4.3.1","win","CN",2206
"2023-07-23","13:32:32",6299049,"4.3.1","win","CN",2206
"2023-07-23","13:32:45",82187853,"4.3.1","win","US",2207
"2023-07-23","13:32:58",82188968,"4.3.1","win","DE",2208
"2023-07-23","13:33:04",82189747,"4.3.1","win","NO",2209
"2023-07-23","13:33:06",82193076,"4.3.1","win",NA,2
"2023-07-23","13:33:02",94632281,"4.3.1","osx","AU",2210
"2023-07-23","13:33:17",148012,"4.3.1","win","BW",2211
"2023-07-23","13:33:35",82191700,"4.3.1","win","BR",2212
"2023-07-23","13:33:24",3658236,"4.3.1","osx","JP",715
"2023-07-23","13:33:28",94634588,"4.3.1","osx","JP",715
"2023-07-23","13:33:23",393,"4.3.1","osx","JP",715
"2023-07-23","13:33:53",82191577,"4.3.1","win","ZA",2213
"2023-07-23","13:33:49",92946723,"4.2.3","osx","US",2214
"2023-07-23","13:34:04",82191829,"4.3.1","win","CN",2215
"2023-07-23","21:29:13",84383485,"devel","win","US",681
"2023-07-23","21:29:23",92946726,"4.2.3","osx","US",137
"2023-07-23","21:29:51",6630947,"4.3.1","win","ID",2216
"2023-07-23","21:30:18",82097722,"4.3.1","win","US",2217
"2023-07-23","21:30:36",82190712,"4.3.1","win","JP",2218
"2023-07-23","21:30:33",82189811,"4.3.1","win",NA,2
"2023-07-23","21:30:54",82194881,"4.3.1","win","ID",2216
"2023-07-23","21:31:11",17409452,"4.3.1","src","IT",2219
"2023-07-23","21:31:22",82191730,"4.3.1","win","CO",2220
"2023-07-23","21:31:36",82191244,"4.3.1","win",NA,2
"2023-07-23","21:31:45",90548873,"4.1.1","osx","US",2221
"2023-07-23","21:31:44",82190579,"4.3.1","win","IT",2219
"2023-07-23","21:31:49",97053576,"4.3.1","osx","BA",66
"2023-07-23","21:32:13",82190317,"4.3.1","win",NA,2
"2023-07-23","21:32:16",94634738,"4.3.1","osx","CA",2222
"2023-07-23","21:32:15",82097725,"4.3.1","win","CL",2223
"2023-07-23","21:32:31",82097721,"4.3.1","win",NA,2
"2023-07-23","21:32:42",4199383,"4.2.3","src","US",1629
"2023-07-23","21:33:15",82189794,"4.3.1","win","US",2224
"2023-07-23","21:32:01",82189796,"4.3.1","win",NA,2
"2023-07-23","21:33:23",34900523,"4.3.1","src",NA,2
"2023-07-23","21:34:04",46990183,"4.3.1","win","CL",2225
"2023-07-23","23:39:12",94632284,"4.3.1","osx",NA,2
"2023-07-23","23:39:26",82189893,"4.3.1","win",NA,2
"2023-07-23","23:40:23",82189795,"4.3.1","win","US",2226
"2023-07-23","23:40:27",82195044,"4.3.1","win","KR",2227
"2023-07-23","23:40:29",82194438,"4.3.1","win","CO",2228
"2023-07-23","23:40:41",82191648,"4.3.1","win","US",2229
"2023-07-23","23:39:36",82190516,"4.3.1","win","AR",2230
"2023-07-23","23:41:04",88238525,"4.0.3","win","HK",2231
"2023-07-23","23:40:23",82189336,"4.3.1","win","US",2232
"2023-07-23","23:41:18",82189650,"4.3.1","win","CR",2233
"2023-07-23","23:42:03",94633663,"4.3.1","osx",NA,2
"2023-07-23","23:42:13",94633757,"4.3.1","osx",NA,2
"2023-07-23","23:42:10",33308719,"3.6.3","src","US",2234
"2023-07-23","23:42:36",4199511,"4.3.1","osx","US",2235
"2023-07-23","23:43:14",94636512,"4.3.1","osx","GB",2236
"2023-07-23","23:43:44",1055409,"4.3.1","osx","CN",2237
"2023-07-23","23:43:41",82191082,"4.3.1","win",NA,2
"2023-07-23","23:43:42",19158001,"4.3.1","osx","AU",2238
"2023-07-23","23:43:51",97052042,"4.3.1","osx","US",2235
"2023-07-23","11:14:22",94631816,"4.3.1","osx","SE",2239
"2023-07-23","11:14:36",82097719,"4.3.1","win","US",2165
"2023-07-23","11:14:34",82189578,"4.3.1","win",NA,2
"2023-07-23","11:14:38",94632760,"4.3.1","osx",NA,2
"2023-07-23","11:14:50",82190317,"4.3.1","win","IN",2240
"2023-07-23","11:14:46",80395054,"4.3.1","win","CN",2241
"2023-07-23","11:13:18",77492868,"4.3.1","win","CN",2241
"2023-07-23","11:15:18",82188960,"4.3.1","win","GB",2242
"2023-07-23","11:15:36",93949527,"4.2.0","osx","US",137
"2023-07-23","11:15:40",82192312,"4.3.1","win","FR",2243
"2023-07-23","11:15:51",90436958,"4.1.0","osx","US",142
"2023-07-23","11:15:51",82097725,"4.3.1","win","CN",2244
"2023-07-23","11:16:04",93949529,"4.2.0","osx","US",1687
"2023-07-23","11:16:11",82097725,"4.3.1","win","TW",2245
"2023-07-23","11:16:23",90436926,"4.1.0","osx","US",2246
"2023-07-23","11:16:54",82196310,"4.3.1","win","CZ",2247
"2023-07-23","11:17:02",82189750,"4.3.1","win",NA,2
"2023-07-23","11:16:58",6186847,"4.3.1","win","CN",2248
"2023-07-23","11:17:04",90436934,"4.1.0","osx","US",2249
"2023-07-23","11:17:08",82191560,"4.3.1","win","FR",2250
"2023-07-23","11:17:19",82189121,"4.3.1","win",NA,2
"2023-07-23","11:17:16",94639941,"4.3.1","osx","TH",2251
"2023-07-23","11:17:23",82192643,"4.3.1","win","CN",2252
"2023-07-23","11:17:20",82190929,"4.3.1","win","CH",2253
"2023-07-23","11:17:30",82188756,"4.3.1","win","JP",2254
"2023-07-23","11:17:40",82190992,"4.3.1","win","CN",2255
"2023-07-23","11:17:40",94631933,"4.3.1","osx","AU",2256
"2023-07-23","11:18:15",97054593,"4.3.1","osx","AU",2256
"2023-07-23","11:18:30",82189470,"4.3.1","win","JP",2257
"2023-07-23","11:18:43",82192136,"4.3.1","win","TH",2258
"2023-07-23","11:18:47",1077581,"4.3.1","win","DE",559
"2023-07-23","11:18:46",847702,"devel","win","RU",131
"2023-07-23","11:18:48",82189606,"4.3.1","win","IN",2259
"2023-07-23","11:18:58",82189065,"4.3.1","win","US",2260
"2023-07-23","11:19:06",82189335,"4.3.1","win","AU",2261
"2023-07-23","03:24:10",82191739,"4.3.1","win","AU",2262
"2023-07-23","03:24:58",84380359,"devel","win","US",1326
"2023-07-23","03:25:06",97054264,"4.3.1","osx",NA,2
"2023-07-23","03:25:01",84380359,"devel","win","HK",1422
"2023-07-23","03:25:37",82189498,"4.3.1","win",NA,2
"2023-07-23","03:25:40",82097726,"4.3.1","win","US",2263
"2023-07-23","03:26:05",4199301,"4.2.3","src","US",108
"2023-07-23","03:27:00",82097725,"4.3.1","win","US",1787
"2023-07-23","03:27:07",84380360,"devel","win","US",1366
"2023-07-23","03:27:07",94632905,"4.3.1","osx","SG",2264
"2023-07-23","03:27:17",1007641,"4.2.3","src","US",941
"2023-07-23","03:27:26",82189617,"4.3.1","win",NA,2
"2023-07-23","03:27:31",82189107,"4.3.1","win","KR",2265
"2023-07-23","03:27:40",2992377,"2.12.0","src","US",2266
"2023-07-23","03:28:00",82189678,"4.3.1","win","JP",2267
"2023-07-23","03:28:04",82097726,"4.3.1","win",NA,2
"2023-07-23","03:28:13",93051486,"4.2.3","osx","GB",2268
"2023-07-23","03:28:35",5779291,"4.3.1","win","US",2269
"2023-07-23","03:28:32",82194421,"4.3.1","win","NZ",2270
"2023-07-23","03:28:51",82097721,"4.3.1","win","US",2271
"2023-07-23","03:28:59",82189878,"4.3.1","win",NA,2
"2023-07-23","23:14:26",82191188,"4.3.1","win","CN",2272
"2023-07-23","23:14:36",94635382,"4.3.1","osx","AU",2273
"2023-07-23","23:14:29",4199354,"4.2.2","src","US",108
"2023-07-23","23:14:34",34048422,"4.2.3","src","US",1629
"2023-07-23","23:14:31",94633166,"4.3.1","osx","AU",2274
"2023-07-23","23:14:32",82188058,"4.3.1","win","AU",1646
"2023-07-23","23:14:56",2099857,"4.3.1","osx","AU",2274
"2023-07-23","23:15:00",94631718,"4.3.1","osx","AU",2274
"2023-07-23","23:14:59",97052840,"4.3.1","osx","AU",2273
"2023-07-23","23:15:05",82190416,"4.3.1","win","AU",1646
"2023-07-23","23:16:03",4199364,"4.2.3","src","US",1224
"2023-07-23","23:16:11",82097720,"4.3.1","win","HK",2275
"2023-07-23","23:16:16",82188075,"4.3.1","win","AU",2276
"2023-07-23","23:16:16",97053004,"4.3.1","osx","AU",2277
"2023-07-23","23:16:22",82188967,"4.3.1","win","AU",2278
"2023-07-23","23:17:01",82188040,"4.3.1","win","AU",1646
"2023-07-23","23:17:23",82362105,"4.2.0","win","US",851
"2023-07-23","23:17:58",82191533,"4.3.1","win",NA,2
"2023-07-23","23:17:01",82189751,"4.3.1","win","US",2279
"2023-07-23","23:18:00",82189480,"4.3.1","win",NA,2
"2023-07-23","23:18:18",82191064,"4.3.1","win",NA,2
"2023-07-23","23:18:37",82192917,"4.3.1","win","JP",2280
"2023-07-23","23:18:48",82190785,"4.3.1","win",NA,2
"2023-07-23","21:34:36",94633598,"4.3.1","osx",NA,2
"2023-07-23","21:34:47",82187959,"4.3.1","win","HK",2281
"2023-07-23","21:35:04",82188685,"4.3.1","win","IN",86
"2023-07-23","21:35:15",84383488,"devel","win","US",589
"2023-07-23","21:35:56",82196005,"4.3.1","win","US",2282
"2023-07-23","21:36:07",82190111,"4.3.1","win","IT",2283
"2023-07-23","21:36:34",82189451,"4.3.1","win",NA,2
"2023-07-23","21:36:30",1913453,"4.1.2","osx","US",308
"2023-07-23","21:37:02",97052464,"4.3.1","osx","NO",2284
"2023-07-23","21:37:29",94632599,"4.3.1","osx","DE",2285
"2023-07-23","21:37:36",82189606,"4.3.1","win","US",2282
"2023-07-23","21:37:52",82189892,"4.3.1","win","US",2286
"2023-07-23","21:36:22",82097722,"4.3.1","win","US",2287
"2023-07-23","21:38:04",97053400,"4.3.1","osx",NA,2
"2023-07-23","21:38:31",97052280,"4.3.1","osx","DE",2285
"2023-07-23","21:38:40",94636251,"4.3.1","osx","US",477
"2023-07-23","21:38:40",94634481,"4.3.1","osx","US",476
"2023-07-23","21:38:49",94633417,"4.3.1","osx","US",478
"2023-07-23","21:38:54",97053707,"4.3.1","osx","US",480
"2023-07-23","21:39:02",97052288,"4.3.1","osx","US",2288
"2023-07-23","21:39:07",94633490,"4.3.1","osx","US",483
"2023-07-23","21:39:06",82193915,"4.3.1","win","KR",2289
"2023-07-23","21:39:03",82190972,"4.3.1","win","BR",2290
"2023-07-23","21:39:05",82191199,"4.3.1","win","DE",2291
"2023-07-23","21:39:17",97053326,"4.3.1","osx","US",319
"2023-07-23","12:26:30",852040,"devel","win","RU",131
"2023-07-23","12:29:38",82189076,"4.3.1","win",NA,2
"2023-07-23","12:30:03",82192421,"4.3.1","win","TW",2292
"2023-07-23","12:30:17",2260247,"4.3.1","src","IE",2293
"2023-07-23","12:30:22",30289492,"4.3.1","win",NA,2
"2023-07-23","12:30:29",42405924,"4.3.1","win",NA,2
"2023-07-23","12:30:39",82189185,"4.3.1","win",NA,2
"2023-07-23","12:30:43",34939761,"4.3.1","src","BR",2294
"2023-07-23","12:30:44",94637915,"4.3.1","osx",NA,2
"2023-07-23","12:30:48",82189615,"4.3.1","win","NG",2295
"2023-07-23","12:31:06",458708,"4.3.1","win","MY",2296
"2023-07-23","12:30:48",97052207,"4.3.1","osx",NA,2
"2023-07-23","12:31:07",8027039,"4.3.1","win","MY",2296
"2023-07-23","12:30:58",97055557,"4.3.1","osx",NA,2
"2023-07-23","12:31:02",34939555,"4.3.1","src","US",1198
"2023-07-23","12:31:06",82362105,"4.2.0","win","US",594
"2023-07-23","12:31:04",97052721,"4.3.1","osx","AU",2297
"2023-07-23","12:31:26",82191529,"4.3.1","win",NA,2
"2023-07-23","12:31:33",94634710,"4.3.1","osx",NA,2
"2023-07-23","12:32:04",1418725,"4.3.1","win",NA,2
"2023-07-23","12:30:25",61246440,"4.3.1","win","TZ",2298
"2023-07-23","12:32:19",2739681,"4.3.1","win","US",2299
"2023-07-23","12:32:43",82188294,"4.3.1","win","FR",2300
"2023-07-23","12:32:34",94639507,"4.3.1","osx","US",2301
"2023-07-23","12:32:58",94632563,"4.3.1","osx",NA,2
"2023-07-23","12:33:01",14520,"4.1.2","osx",NA,2
"2023-07-23","12:33:18",82191170,"4.3.1","win","CN",2302
"2023-07-23","12:33:32",82193919,"4.3.1","win","TH",2303
"2023-07-23","12:33:41",82189040,"4.3.1","win","IN",2304
"2023-07-23","12:34:07",82190337,"4.3.1","win","DE",2305
"2023-07-23","05:43:41",217540,"3.2.4","src","JP",2306
"2023-07-23","05:44:22",92946725,"4.2.3","osx","US",137
"2023-07-23","05:44:26",92946727,"4.2.3","osx","US",145
"2023-07-23","05:44:15",92946727,"4.2.3","osx","US",145
"2023-07-23","05:44:26",92946727,"4.2.3","osx","US",142
"2023-07-23","05:44:09",92946727,"4.2.3","osx","US",142
"2023-07-23","05:44:31",92946725,"4.2.3","osx","US",137
"2023-07-23","05:44:29",92946727,"4.2.3","osx","US",109
"2023-07-23","05:44:26",82190100,"4.3.1","win",NA,2
"2023-07-23","05:44:35",991238,"4.2.3","src","US",182
"2023-07-23","05:44:41",92946725,"4.2.3","osx","US",137
"2023-07-23","05:44:47",97053310,"4.3.1","osx","US",67
"2023-07-23","05:43:48",1117517,"3.2.4","src","JP",2306
"2023-07-23","05:44:41",97053310,"4.3.1","osx","US",65
"2023-07-23","05:44:39",94634463,"4.3.1","osx","AU",2307
"2023-07-23","05:44:56",94633411,"4.3.1","osx","US",75
"2023-07-23","05:44:59",97053226,"4.3.1","osx","US",68
"2023-07-23","05:44:58",94633691,"4.3.1","osx","US",91
"2023-07-23","05:44:50",82187976,"4.3.1","win","US",2308
"2023-07-23","05:45:00",97053344,"4.3.1","osx","US",69
"2023-07-23","05:45:01",97053336,"4.3.1","osx","US",71
"2023-07-23","05:45:07",16796926,"4.3.1","win",NA,2
"2023-07-23","05:45:09",97053265,"4.3.1","osx","US",87
"2023-07-23","05:45:02",97053461,"4.3.1","osx","US",70
"2023-07-23","05:45:07",82189526,"4.3.1","win",NA,2
"2023-07-23","05:45:09",97053327,"4.3.1","osx","US",72
"2023-07-23","05:45:39",82188274,"4.3.1","win",NA,2
"2023-07-23","05:46:00",94633527,"4.3.1","osx",NA,2
"2023-07-23","05:45:53",97053283,"4.3.1","osx","US",96
"2023-07-23","05:45:53",94633521,"4.3.1","osx","US",80
"2023-07-23","05:45:57",97053370,"4.3.1","osx","JP",2309
"2023-07-23","05:46:10",33187,"4.2.3","osx","US",602
"2023-07-23","05:46:04",97058501,"4.3.1","osx","US",76
"2023-07-23","05:45:58",97051167,"4.3.1","osx","US",82
"2023-07-23","05:46:05",97053427,"4.3.1","osx","US",85
"2023-07-23","05:46:15",94632966,"4.3.1","osx",NA,2
"2023-07-23","05:46:10",388,"4.2.3","osx","US",602
"2023-07-23","05:46:18",97053166,"4.3.1","osx","US",81
"2023-07-23","05:46:14",97053472,"4.3.1","osx","US",97
"2023-07-23","05:46:21",82190260,"4.3.1","win","CN",2310
"2023-07-23","05:46:21",18898,"4.3.1","osx","US",602
"2023-07-23","05:46:21",377,"4.3.1","osx","US",602
"2023-07-23","05:46:20",97053390,"4.3.1","osx","US",79
"2023-07-23","05:46:28",97053372,"4.3.1","osx","US",83
"2023-07-23","05:46:26",97053526,"4.3.1","osx","US",94
"2023-07-23","05:46:42",97053363,"4.3.1","osx","US",92
"2023-07-23","05:46:40",97053364,"4.3.1","osx","US",90
"2023-07-23","05:46:43",97060248,"4.3.1","osx","US",88
"2023-07-23","05:46:42",97053391,"4.3.1","osx","US",84
"2023-07-23","05:46:39",94633605,"4.3.1","osx","AU",2311
"2023-07-23","05:46:41",82097720,"4.3.1","win","HK",1044
"2023-07-23","05:46:47",97053464,"4.3.1","osx","US",93
"2023-07-23","05:46:46",97053311,"4.3.1","osx","US",102
"2023-07-23","05:46:51",82189391,"4.3.1","win",NA,2
"2023-07-23","05:46:53",97053301,"4.3.1","osx","US",103
"2023-07-23","05:47:00",97051347,"4.3.1","osx","US",89
"2023-07-23","05:47:06",1081933,"4.3.1","win",NA,2
"2023-07-23","05:47:17",3895921,"4.3.1","win","MY",2312
"2023-07-23","05:47:17",390,"4.2.3","osx","US",602
"2023-07-23","05:47:17",33194,"4.2.3","osx","US",602
"2023-07-23","05:47:41",94631508,"4.3.1","osx","AU",2311
"2023-07-23","05:47:50",97054946,"4.3.1","osx","JP",2313
"2023-07-23","05:47:52",36906084,"4.3.1","win","KE",2314
"2023-07-23","05:47:48",97055179,"4.3.1","osx",NA,2
"2023-07-23","05:48:07",1017510,"4.2.3","osx","US",602
"2023-07-23","05:48:07",392,"4.2.3","osx","US",602
"2023-07-23","05:48:02",82190335,"4.3.1","win",NA,2
"2023-07-23","05:48:12",97053694,"4.3.1","osx","AU",2311
"2023-07-23","05:48:21",94633500,"4.3.1","osx","US",98
"2023-07-23","05:48:27",97052947,"4.3.1","osx","ID",2315
"2023-07-23","05:48:26",94633286,"4.3.1","osx","US",99
"2023-07-23","05:48:46",82189291,"4.3.1","win","JP",2316
"2023-07-23","05:49:00",1014613,"4.2.3","osx","US",602
"2023-07-23","05:49:00",392,"4.2.3","osx","US",602
"2023-07-23","05:49:00",82189626,"4.3.1","win","CH",2317
"2023-07-23","05:49:11",2031875,"4.2.3","src","US",2318
"2023-07-23","14:49:22",42848237,"4.3.1","win",NA,2
"2023-07-23","14:49:34",94632427,"4.3.1","osx","GB",2319
"2023-07-23","14:49:42",82189210,"4.3.1","win","NL",2320
"2023-07-23","14:50:02",82189714,"4.3.1","win","MY",2321
"2023-07-23","14:50:54",82189969,"4.3.1","win","DE",2322
"2023-07-23","14:51:08",84383484,"devel","win","US",949
"2023-07-23","14:51:28",14119626,"latest","src",NA,2
"2023-07-23","14:51:39",97052869,"4.3.1","osx",NA,2
"2023-07-23","14:52:03",12926572,"4.3.1","win","BW",1216
"2023-07-23","14:52:05",82189299,"4.3.1","win","ES",2323
"2023-07-23","14:51:27",82194570,"4.3.1","win",NA,2
"2023-07-23","14:52:18",82189023,"4.3.1","win",NA,2
"2023-07-23","14:53:05",82189450,"4.3.1","win","CO",2324
"2023-07-23","14:53:09",94633396,"4.3.1","osx","RO",2325
"2023-07-23","14:53:18",390,"4.3.1","osx","DE",2326
"2023-07-23","14:53:11",34939924,"4.3.1","src","CN",1204
"2023-07-23","14:53:18",33189,"4.3.1","osx","DE",2326
"2023-07-23","14:53:23",82188013,"4.3.1","win","IN",527
"2023-07-23","14:53:33",82193600,"4.3.1","win",NA,2
"2023-07-23","14:53:31",94633690,"4.3.1","osx","DE",2326
"2023-07-23","14:53:39",82097725,"4.3.1","win","ID",2327
"2023-07-23","14:53:43",82189756,"4.3.1","win","GB",2328
"2023-07-23","13:04:32",72516906,"4.3.1","win",NA,2
"2023-07-23","13:04:18",82189021,"4.3.1","win",NA,2
"2023-07-23","13:04:31",82189735,"4.3.1","win","AU",2329
"2023-07-23","13:04:39",82194261,"4.3.1","win",NA,2
"2023-07-23","13:05:11",97053314,"4.3.1","osx","US",2330
"2023-07-23","13:05:06",82097724,"4.3.1","win","US",1198
"2023-07-23","13:05:18",82189031,"4.3.1","win","ID",2331
"2023-07-23","13:05:53",82195562,"4.3.1","win","US",2332
"2023-07-23","13:06:00",82189929,"4.3.1","win","KR",2333
"2023-07-23","13:06:16",94634768,"4.3.1","osx",NA,2
"2023-07-23","13:06:22",82189904,"4.3.1","win",NA,2
"2023-07-23","13:06:21",82188835,"4.3.1","win","AU",2334
"2023-07-23","13:06:44",4199313,"4.2.3","src","US",108
"2023-07-23","13:06:59",82188856,"4.3.1","win","AU",2335
"2023-07-23","13:07:11",82191328,"4.3.1","win","CN",2336
"2023-07-23","13:07:11",4199312,"4.2.3","src","US",34
"2023-07-23","13:07:12",94633336,"4.3.1","osx",NA,2
"2023-07-23","13:07:27",82189293,"4.3.1","win","US",2337
"2023-07-23","13:07:42",93050534,"4.2.3","osx","CN",2338
"2023-07-23","13:08:32",82097693,"4.3.1","win",NA,2
"2023-07-23","13:08:39",93050506,"4.2.3","osx",NA,2
"2023-07-23","13:08:47",995808,"4.2.3","src","US",182
"2023-07-23","00:54:03",82189775,"4.3.1","win","CN",2339
"2023-07-23","00:55:43",94634723,"4.3.1","osx",NA,2
"2023-07-23","00:56:08",4199680,"4.2.2","src","US",34
"2023-07-23","00:56:48",82189118,"4.3.1","win","US",2340
"2023-07-23","00:57:12",82097725,"4.3.1","win",NA,2
"2023-07-23","00:56:31",82189643,"4.3.1","win",NA,2
"2023-07-23","00:57:09",82189561,"4.3.1","win",NA,2
"2023-07-23","00:57:32",82190849,"4.3.1","win","TT",2341
"2023-07-23","00:57:39",82190444,"4.3.1","win","CL",2342
"2023-07-23","00:57:34",82190084,"4.3.1","win","US",2343
"2023-07-23","00:57:43",82188240,"4.3.1","win","BE",2344
"2023-07-23","00:58:24",84380359,"devel","win","US",2345
"2023-07-23","00:58:30",82189859,"4.3.1","win",NA,2
"2023-07-23","00:58:28",34940445,"4.3.1","src","IN",2346
"2023-07-23","00:57:44",97053514,"4.3.1","osx","US",2347
"2023-07-23","00:58:53",82189659,"4.3.1","win","ID",2348
"2023-07-23","00:59:06",82188104,"4.3.1","win","ID",2348
"2023-07-23","00:59:12",38758537,"4.3.1","win","ID",2348
"2023-07-23","00:14:23",89503605,"4.1.0","win","US",502
"2023-07-23","00:14:42",82190335,"4.3.1","win","JP",2174
"2023-07-23","00:14:44",6298779,"4.3.1","win","JP",2174
"2023-07-23","00:15:04",90436955,"4.1.0","osx","US",2349
"2023-07-23","00:15:22",90635516,"4.1.3","win","US",462
"2023-07-23","00:15:47",94633525,"4.3.1","osx","US",2350
"2023-07-23","00:16:01",90635517,"4.1.3","win","US",1259
"2023-07-23","00:13:51",82190766,"4.3.1","win","US",2351
"2023-07-23","00:16:46",94632210,"4.3.1","osx",NA,2
"2023-07-23","00:17:10",97053273,"4.3.1","osx","US",2352
"2023-07-23","00:17:48",82615733,"4.2.1","win","US",1563
"2023-07-23","00:18:35",82097722,"4.3.1","win","US",2353
"2023-07-23","03:44:18",84380358,"devel","win","US",393
"2023-07-23","03:44:31",92946722,"4.2.3","osx","US",137
"2023-07-23","03:44:35",94634185,"4.3.1","osx","CN",2354
"2023-07-23","03:44:32",82191567,"4.3.1","win","NZ",2355
"2023-07-23","03:45:05",82188437,"4.3.1","win",NA,2
"2023-07-23","03:45:06",97054117,"4.3.1","osx","US",440
"2023-07-23","03:45:01",82189859,"4.3.1","win","US",2356
"2023-07-23","03:45:27",82190934,"4.3.1","win",NA,2
"2023-07-23","03:45:52",82189526,"4.3.1","win","IN",499
"2023-07-23","03:45:50",82190181,"4.3.1","win","CN",2357
"2023-07-23","03:45:58",34028721,"4.2.2","src","US",1168
"2023-07-23","03:45:51",82189829,"4.3.1","win",NA,2
"2023-07-23","03:45:54",82187942,"4.3.1","win","AU",2358
"2023-07-23","03:46:53",94636502,"4.3.1","osx",NA,2
"2023-07-23","03:44:35",94633596,"4.3.1","osx","US",2359
"2023-07-23","03:47:34",82188814,"4.3.1","win",NA,2
"2023-07-23","03:47:39",82189356,"4.3.1","win",NA,2
"2023-07-23","03:47:55",34025609,"4.2.2","src","US",1173
"2023-07-23","03:48:14",82195992,"4.3.1","win",NA,2
"2023-07-23","03:48:28",34026442,"4.2.2","src","US",1176
"2023-07-23","03:47:02",94632645,"4.3.1","osx","JP",2360
"2023-07-23","03:49:00",82189643,"4.3.1","win",NA,2
"2023-07-23","03:48:54",4199310,"4.2.3","src","US",2361
"2023-07-23","03:49:02",1509386,"4.3.1","win",NA,2
"2023-07-23","01:44:41",97053460,"4.3.1","osx","US",65
"2023-07-23","01:44:46",97053281,"4.3.1","osx","US",67
"2023-07-23","01:44:43",82097722,"4.3.1","win",NA,2
"2023-07-23","01:44:55",94633490,"4.3.1","osx","US",75
"2023-07-23","01:45:02",97055578,"4.3.1","osx","US",70
"2023-07-23","01:45:01",97053192,"4.3.1","osx","US",69
"2023-07-23","01:45:00",97053416,"4.3.1","osx","US",68
"2023-07-23","01:45:00",97053435,"4.3.1","osx","US",71
"2023-07-23","01:45:07",97053337,"4.3.1","osx","US",72
"2023-07-23","01:45:08",97053325,"4.3.1","osx","US",87
"2023-07-23","01:45:10",94638314,"4.3.1","osx","US",91
